train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_f1,val_f1
0.6149483098729935,0.588046205316661,0.7341967680608364,0.7474964234620887,0.7075034106412006,0.7224137931034482,0.6899946780202235,0.6857610474631751,0.6986393641384885,0.7036104114189756
0.5645434353854719,0.5637253160043506,0.7572480988593155,0.7582260371959942,0.7381282976950847,0.723404255319149,0.7072911122937733,0.723404255319149,0.7223807582551978,0.723404255319149
0.5285155525848892,0.5279826043927789,0.7753089353612167,0.7682403433476395,0.7779100922893718,0.7101024890190337,0.6953166577967004,0.7937806873977087,0.7342981593367992,0.749613601236476
0.5021682468317308,0.48237486671821583,0.7943203422053232,0.8025751072961373,0.7868666855363714,0.8290766208251473,0.739755188930282,0.690671031096563,0.7625840076807022,0.7535714285714286
0.4743705066664591,0.45955734694635064,0.810361216730038,0.8125894134477826,0.7984538928768636,0.8190127970749543,0.7695582756785524,0.7332242225859247,0.7837398373983739,0.7737478411053541
0.4518351817199033,0.43535488464460526,0.816777566539924,0.8276108726752504,0.7962566844919786,0.7627840909090909,0.7924427887174029,0.8788870703764321,0.794345158708989,0.8167300380228137
0.42530477650378595,0.4230580101794269,0.8296102661596958,0.8297567954220315,0.8021320852834113,0.7787742899850523,0.820915380521554,0.8527004909983633,0.8114150447133088,0.8140625
0.41408745916170764,0.43945544199199976,0.8366207224334601,0.8326180257510729,0.8146289939265909,0.7585733882030178,0.820915380521554,0.9050736497545008,0.8177601060304838,0.8253731343283582
0.40139377865756193,0.40596779886745077,0.843037072243346,0.8404864091559371,0.8159191081151154,0.793939393939394,0.8374135178286323,0.8576104746317512,0.826526592252134,0.8245476003147129
0.4036278056951077,0.40183422250809075,0.839828897338403,0.8390557939914163,0.8107271789582259,0.8006230529595015,0.8366152208621607,0.8412438625204582,0.8234677841801991,0.8204309656823623
0.38785017179785575,0.3991066596879809,0.8481463878326996,0.8454935622317596,0.8215767634854771,0.7987897125567323,0.8430015965939329,0.8641571194762684,0.8321513002364066,0.8301886792452831
0.3806658102333999,0.40233595471013767,0.8538498098859315,0.84620886981402,0.8276308968377397,0.7964071856287425,0.849654071314529,0.8707037643207856,0.8384978991596639,0.8318999218139171
0.3772071353354608,0.39726429776913447,0.8539686311787072,0.84620886981402,0.8234842670759785,0.8027522935779816,0.8565726450239489,0.8592471358428805,0.8397026216251468,0.8300395256916996
0.38099697626022333,0.396572897703692,0.8525427756653993,0.8447782546494993,0.8262898625875033,0.7984848484848485,0.848057477381586,0.8625204582651391,0.837032173342088,0.8292682926829268
0.38321539761052387,0.3961011912348615,0.8517110266159695,0.8476394849785408,0.8281903765690377,0.8006042296072508,0.8427354976051091,0.867430441898527,0.8353996307042997,0.8326787117046347
